name,type,start_time,duration,"ack","address","read","data"
"I2C","data",7.44658496,2.224e-05,true,,,0xC5
"I2C","data",7.44661056,2.224e-05,true,,,0x21
"I2C","data",7.44663632,2.24e-05,true,,,0x04
"I2C","data",7.44666192,2.24e-05,true,,,0x46
"I2C","data",7.44668752,2.24e-05,true,,,0xC9
"I2C","data",7.44671344,2.224e-05,true,,,0x00
"I2C","data",7.44673904,2.224e-05,true,,,0x48
"I2C","data",7.44676496,2.224e-05,true,,,0x43
"I2C","data",7.44679056,2.224e-05,true,,,0xFB
"I2C","data",7.44681616,2.224e-05,true,,,0x49
"I2C","data",7.44684192,2.224e-05,true,,,0x41
"I2C","data",7.44686752,2.224e-05,true,,,0x18
"I2C","data",7.44689344,2.224e-05,true,,,0xA0
"I2C","data",7.44691904,2.224e-05,true,,,0x31
"I2C","data",7.44694464,2.224e-05,true,,,0x08
"I2C","data",7.4469704,2.24e-05,true,,,0x7B
"I2C","data",7.446996,2.24e-05,true,,,0x80
"I2C","data",7.44702192,2.224e-05,true,,,0x06
"I2C","data",7.44704752,2.224e-05,true,,,0x40
"I2C","data",7.44707312,2.224e-05,true,,,0x0F
"I2C","data",7.44709888,2.24e-05,true,,,0x03
"I2C","data",7.44712448,2.24e-05,true,,,0x28
"I2C","data",7.4471504,2.224e-05,true,,,0x02
"I2C","data",7.447176,2.224e-05,true,,,0xD3
"I2C","data",7.4472016,2.224e-05,true,,,0x20
"I2C","data",7.44722752,2.224e-05,true,,,0x46
"I2C","data",7.44725312,2.224e-05,true,,,0x00
"I2C","data",7.44727888,2.224e-05,true,,,0xF0
"I2C","data",7.44730448,2.224e-05,true,,,0xC7
"I2C","data",7.44733008,2.224e-05,true,,,0xFE
"I2C","data",7.447356,2.224e-05,true,,,0x20
"I2C","data",7.4473816,2.224e-05,true,,,0x46
"I2C","data",7.44740736,2.24e-05,true,,,0x01
"I2C","data",7.44743328,2.224e-05,true,,,0xF0
"I2C","data",7.44745888,2.224e-05,true,,,0xD4
"I2C","data",7.44748464,2.24e-05,true,,,0xF8
"I2C","data",7.44751024,2.24e-05,true,,,0x10
"I2C","data",7.44753616,2.224e-05,true,,,0xBD
"I2C","data",7.44756224,2.224e-05,true,,,0x10
"I2C","data",7.44758784,2.224e-05,true,,,0xB5
"I2C","data",7.44761344,2.224e-05,true,,,0x04
"I2C","data",7.44763936,2.224e-05,true,,,0x46
"I2C","data",7.44766496,2.224e-05,true,,,0x01
"I2C","data",7.44769072,2.24e-05,true,,,0xF0
"I2C","data",7.44771632,2.24e-05,true,,,0xD5
"I2C","data",7.44774192,2.24e-05,true,,,0xF8
"I2C","data",7.44776784,2.224e-05,true,,,0xC5
"I2C","data",7.44779344,2.224e-05,true,,,0x20
"I2C","data",7.4478192,2.24e-05,true,,,0xC0
"I2C","data",7.4478448,2.24e-05,true,,,0x00
"I2C","data",7.4478704,2.24e-05,true,,,0xF1
"I2C","data",7.44789632,2.224e-05,true,,,0x49
"I2C","data",7.44792192,2.224e-05,true,,,0x60
"I2C","data",7.44794784,2.224e-05,true,,,0x43
"I2C","data",7.44797344,2.224e-05,true,,,0x41
"I2C","data",7.44799904,2.224e-05,true,,,0x18
"I2C","data",7.4480248,2.224e-05,true,,,0xFF
"I2C","data",7.4480504,2.224e-05,true,,,0x20
"I2C","data",7.44807632,2.224e-05,true,,,0xB7
"I2C","data",7.44810192,2.224e-05,true,,,0x30
"I2C","data",7.44812752,2.224e-05,true,,,0x40
"I2C","data",7.44815328,2.24e-05,true,,,0x5C
"I2C","data",7.44817888,2.24e-05,true,,,0x01
"I2C","data",7.4482048,2.224e-05,true,,,0x28
"I2C","data",7.4482304,2.224e-05,true,,,0x0D
"I2C","data",7.448256,2.224e-05,true,,,0xD1
"I2C","data",7.44828176,2.24e-05,true,,,0xAC
"I2C","data",7.44830736,2.24e-05,true,,,0x20
"I2C","data",7.44833328,2.224e-05,true,,,0x40
"I2C","data",7.44835888,2.224e-05,true,,,0x5C
"I2C","data",7.44838448,2.224e-05,true,,,0x80
"I2C","data",7.4484104,2.224e-05,true,,,0x06
"I2C","data",7.44843616,2.224e-05,true,,,0x40
"I2C","data",7.44846208,2.224e-05,true,,,0x0F
"I2C","data",7.44848816,2.224e-05,true,,,0x03
"I2C","data",7.44851376,2.224e-05,true,,,0x28
"I2C","data",7.44853936,2.224e-05,true,,,0x07
"I2C","data",7.44856512,2.24e-05,true,,,0xD3
"I2C","data",7.44859072,2.24e-05,true,,,0x11
"I2C","data",7.44861664,2.224e-05,true,,,0x22
"I2C","data",7.44864224,2.224e-05,true,,,0x52
"I2C","data",7.44866784,2.224e-05,true,,,0x01
"I2C","data",7.44869376,2.224e-05,true,,,0x00
"I2C","data",7.44871936,2.224e-05,true,,,0x20
"I2C","data",7.44874512,2.224e-05,true,,,0x89
"I2C","data",7.44877072,2.224e-05,true,,,0x18
"I2C","data",7.44879632,2.224e-05,true,,,0xC8
"I2C","data",7.44882224,2.224e-05,true,,,0x77
"I2C","data",7.44884784,2.224e-05,true,,,0x20
"I2C","data",7.4488736,2.224e-05,true,,,0x46
"I2C","data",7.4488992,2.224e-05,true,,,0x00
"I2C","data",7.4489248,2.224e-05,true,,,0xF0
"I2C","data",7.44895072,2.224e-05,true,,,0xA7
"I2C","data",7.44897632,2.224e-05,true,,,0xFE
"I2C","data",7.44900208,2.24e-05,true,,,0x10
"I2C","data",7.44902768,2.24e-05,true,,,0xBD
"I2C","data",7.44905328,2.24e-05,true,,,0xF8
"I2C","data",7.4490792,2.224e-05,true,,,0xB5
"I2C","data",7.4491048,2.224e-05,true,,,0x06
"I2C","data",7.44913072,2.224e-05,true,,,0x46
"I2C","data",7.44915632,2.224e-05,true,,,0x01
"I2C","data",7.44918192,2.224e-05,true,,,0x20
"I2C","data",7.44920768,2.224e-05,true,,,0x84
"I2C","data",7.44923328,2.224e-05,true,,,0x46
"I2C","data",7.4492592,2.224e-05,true,,,0x97
"I2C","data",7.4492848,2.224e-05,true,,,0x20
"I2C","data",7.4493104,2.224e-05,true,,,0xC0
"I2C","data",7.44933616,2.224e-05,true,,,0x00
"I2C","data",7.44936176,2.224e-05,true,,,0xE3
"I2C","data",7.44938768,2.224e-05,true,,,0x49
"I2C","data",7.44941328,2.224e-05,true,,,0x70
"I2C","data",7.44943904,2.24e-05,true,,,0x43
"I2C","data",7.44946496,2.224e-05,true,,,0x40
"I2C","data",7.44949056,2.224e-05,true,,,0x18
"I2C","data",7.44951632,2.24e-05,true,,,0x71
"I2C","data",7.44954256,2.224e-05,true,,,0x21
"I2C","data",7.44956816,2.224e-05,true,,,0xC9
"I2C","data",7.44959376,2.224e-05,true,,,0x00
"I2C","data",7.44961952,2.224e-05,true,,,0x86
"I2C","data",7.44964512,2.224e-05,true,,,0x46
"I2C","data",7.44967104,2.224e-05,true,,,0x42
"I2C","data",7.44969664,2.224e-05,true,,,0x18
"I2C","data",7.44972224,2.224e-05,true,,,0xE1
"I2C","data",7.449748,2.24e-05,true,,,0x48
"I2C","data",7.4497736,2.24e-05,true,,,0x33
"I2C","data",7.44979952,2.224e-05,true,,,0x46
"I2C","data",7.44982512,2.224e-05,true,,,0x01
"I2C","data",7.44985072,2.224e-05,true,,,0x69
"I2C","data",7.44987648,2.24e-05,true,,,0xC5
"I2C","data",7.44990208,2.24e-05,true,,,0x20
"I2C","data",7.449928,2.224e-05,true,,,0xC0
"I2C","data",7.4499536,2.224e-05,true,,,0x00
"I2C","data",7.4499792,2.224e-05,true,,,0x43
"I2C","data",7.45000512,2.224e-05,true,,,0x43
"I2C","data",7.45003072,2.224e-05,true,,,0xDC
"I2C","data",7.45005648,2.224e-05,true,,,0x48
"I2C","data",7.45008208,2.224e-05,true,,,0x1F
"I2C","data",7.45010768,2.224e-05,true,,,0x18
"I2C","data",7.4501336,2.224e-05,true,,,0x05
"I2C","data",7.4501592,2.224e-05,true,,,0x20
"I2C","data",7.45018496,2.24e-05,true,,,0x00
"I2C","data",7.45021056,2.24e-05,true,,,0x02
"I2C","data",7.45023616,2.24e-05,true,,,0x38
"I2C","data",7.45026208,2.224e-05,true,,,0x18
"I2C","data",7.45028768,2.224e-05,true,,,0x81
"I2C","data",7.45031344,2.24e-05,true,,,0x61
"I2C","data",7.45033904,2.24e-05,true,,,0x3C
"I2C","data",7.45036464,2.24e-05,true,,,0x20
"I2C","data",7.45039056,2.224e-05,true,,,0x33
"I2C","data",7.45041616,2.224e-05,true,,,0x46
"I2C","data",7.45044208,2.224e-05,true,,,0x43
"I2C","data",7.45046768,2.224e-05,true,,,0x43
"I2C","data",7.45049344,2.224e-05,true,,,0xDA
"I2C","data",7.45051904,2.224e-05,true,,,0x48
"I2C","data",7.45054464,2.224e-05,true,,,0x3D
"I2C","data",7.45057056,2.224e-05,true,,,0x46
"I2C","data",7.45059616,2.224e-05,true,,,0x18
"I2C","data",7.45062192,2.24e-05,true,,,0x18
"I2C","data",7.45064752,2.24e-05,true,,,0x81
"I2C","data",7.45067312,2.24e-05,true,,,0x62
"I2C","data",7.45069904,2.224e-05,true,,,0xC1
"I2C","data",7.45072464,2.224e-05,true,,,0x7A
"I2C","data",7.4507504,2.24e-05,true,,,0xFF
"I2C","data",7.450776,2.24e-05,true,,,0x35
"I2C","data",7.4508016,2.24e-05,true,,,0x49
"I2C","data",7.45082752,2.224e-05,true,,,0x06
"I2C","data",7.45085312,2.224e-05,true,,,0xC1
"I2C","data",7.45087904,2.224e-05,true,,,0x35
"I2C","data",7.45090464,2.224e-05,true,,,0x4C
"I2C","data",7.45093024,2.224e-05,true,,,0x0F
"I2C","data",7.450956,2.224e-05,true,,,0xE9
"I2C","data",7.4509816,2.224e-05,true,,,0x7A
"I2C","data",7.45100752,2.224e-05,true,,,0x6B
"I2C","data",7.45103312,2.224e-05,true,,,0x7D
"I2C","data",7.45105872,2.224e-05,true,,,0x24
"I2C","data",7.45108448,2.24e-05,true,,,0x30
"I2C","data",7.45111008,2.24e-05,true,,,0x99
"I2C","data",7.451136,2.224e-05,true,,,0x42
"I2C","data",7.4511616,2.224e-05,true,,,0x00
"I2C","data",7.4511872,2.224e-05,true,,,0xD2
"I2C","data",7.45121296,2.24e-05,true,,,0x69
"I2C","data",7.45123856,2.24e-05,true,,,0x75
"I2C","data",7.45126448,2.224e-05,true,,,0x69
"I2C","data",7.45129008,2.224e-05,true,,,0x7D
"I2C","data",7.45131568,2.224e-05,true,,,0xEB
"I2C","data",7.4513416,2.224e-05,true,,,0x7D
"I2C","data",7.4513672,2.224e-05,true,,,0x49
"I2C","data",7.45139296,2.224e-05,true,,,0x03
"I2C","data",7.45141856,2.224e-05,true,,,0xDB
"I2C","data",7.45144448,2.224e-05,true,,,0x02
"I2C","data",7.45147024,2.24e-05,true,,,0x19
"I2C","data",7.45149584,2.24e-05,true,,,0x43
"I2C","data",7.45152176,2.224e-05,true,,,0xD1
"I2C","data",7.45154736,2.224e-05,true,,,0x4B
"I2C","data",7.45157296,2.224e-05,true,,,0xFF
"I2C","data",7.45159872,2.24e-05,true,,,0x37
"I2C","data",7.45162432,2.24e-05,true,,,0x19
"I2C","data",7.45165024,2.224e-05,true,,,0x43
"I2C","data",7.45167584,2.224e-05,true,,,0x81
"I2C","data",7.45170144,2.224e-05,true,,,0x37
"I2C","data",7.45172736,2.224e-05,true,,,0x11
"I2C","data",7.45175296,2.224e-05,true,,,0x60
"I2C","data",7.45177872,2.224e-05,true,,,0xF9
"I2C","data",7.45180432,2.224e-05,true,,,0x6B
"I2C","data",7.45182992,2.224e-05,true,,,0x3C
"I2C","data",7.45185584,2.224e-05,true,,,0x25
"I2C","data",7.45188144,2.224e-05,true,,,0x49
"I2C","data",7.4519072,2.24e-05,true,,,0x00
"I2C","data",7.4519328,2.24e-05,true,,,0x8B
"I2C","data",7.4519584,2.24e-05,true,,,0x0F
"I2C","data",7.45198432,2.224e-05,true,,,0x31
"I2C","data",7.45200992,2.224e-05,true,,,0x46
"I2C","data",7.45203568,2.24e-05,true,,,0x69
"I2C","data",7.45206128,2.24e-05,true,,,0x43
"I2C","data",7.45208688,2.24e-05,true,,,0xCB
"I2C","data",7.4521128,2.224e-05,true,,,0x4D
"I2C","data",7.4521384,2.224e-05,true,,,0x49
"I2C","data",7.45216432,2.224e-05,true,,,0x19
"I2C","data",7.45218992,2.224e-05,true,,,0x30
"I2C","data",7.45221552,2.224e-05,true,,,0x31
"I2C","data",7.45224128,2.224e-05,true,,,0x01
"I2C","data",7.45226688,2.224e-05,true,,,0x2B
"I2C","data",7.4522928,2.224e-05,true,,,0x0E
"I2C","data",7.4523184,2.224e-05,true,,,0xD1
"I2C","data",7.452344,2.224e-05,true,,,0x07
"I2C","data",7.45236976,2.24e-05,true,,,0x25
"I2C","data",7.45239536,2.24e-05,true,,,0x03
"I2C","data",7.45242128,2.224e-05,true,,,0x68
"I2C","data",7.45244704,2.24e-05,true,,,0xED
"I2C","data",7.45247264,2.24e-05,true,,,0x05
"I2C","data",7.45249856,2.224e-05,true,,,0xAB
"I2C","data",7.45252416,2.224e-05,true,,,0x43
"I2C","data",7.45255008,2.224e-05,true,,,0x03
"I2C","data",7.45257568,2.224e-05,true,,,0x60
"I2C","data",7.45260128,2.224e-05,true,,,0x9B
"I2C","data",7.45262704,2.224e-05,true,,,0x00
"I2C","data",7.45265264,2.224e-05,true,,,0x5B
"I2C","data",7.45267856,2.224e-05,true,,,0x0F
"I2C","data",7.45270416,2.224e-05,true,,,0x03
"I2C","data",7.45272976,2.224e-05,true,,,0x2B
"I2C","data",7.45275552,2.24e-05,true,,,0x01
"I2C","data",7.45278112,2.24e-05,true,,,0xD0
"I2C","data",7.45280704,2.224e-05,true,,,0x04
"I2C","data",7.45283264,2.224e-05,true,,,0x2B
"I2C","data",7.45285824,2.224e-05,true,,,0x03
"I2C","data",7.452884,2.24e-05,true,,,0xD1
"I2C","data",7.4529096,2.24e-05,true,,,0xC5
"I2C","data",7.45293552,2.224e-05,true,,,0x4D
"I2C","data",7.45296112,2.224e-05,true,,,0x0B
"I2C","data",7.45298672,2.224e-05,true,,,0x68
"I2C","data",7.45301264,2.224e-05,true,,,0xAB
"I2C","data",7.45303824,2.224e-05,true,,,0x43
"I2C","data",7.453064,2.224e-05,true,,,0x0B
"I2C","data",7.4530896,2.224e-05,true,,,0x60
"I2C","data",7.4531152,2.224e-05,true,,,0x13
"I2C","data",7.45314112,2.224e-05,true,,,0x68
"I2C","data",7.45316672,2.224e-05,true,,,0xC0
"I2C","data",7.45319248,2.24e-05,true,,,0x25
"I2C","data",7.45321808,2.24e-05,true,,,0x5B
"I2C","data",7.45324368,2.24e-05,true,,,0x09
"I2C","data",7.4532696,2.224e-05,true,,,0x5B
"I2C","data",7.4532952,2.224e-05,true,,,0x01
"I2C","data",7.45332096,2.24e-05,true,,,0x5B
"I2C","data",7.45334656,2.24e-05,true,,,0x1C
"I2C","data",7.45337216,2.24e-05,true,,,0x13
"I2C","data",7.45339808,2.224e-05,true,,,0x60
"I2C","data",7.45342368,2.224e-05,true,,,0x00
"I2C","data",7.45344976,2.224e-05,true,,,0x2C
"I2C","data",7.45347584,2.224e-05,true,,,0x01
"I2C","data",7.45350144,2.224e-05,true,,,0xD0
"I2C","data",7.45352704,2.224e-05,true,,,0x06
"I2C","data",7.45355296,2.224e-05,true,,,0x2C
"I2C","data",7.45357856,2.224e-05,true,,,0x02
"I2C","data",7.45360432,2.24e-05,true,,,0xD9
"I2C","data",7.45362992,2.24e-05,true,,,0xAB
"I2C","data",7.45365552,2.24e-05,true,,,0x43
"I2C","data",7.45368144,2.224e-05,true,,,0x80
"I2C","data",7.45370704,2.224e-05,true,,,0x33
"I2C","data",7.45373296,2.224e-05,true,,,0x38
"I2C","data",7.45375856,2.224e-05,true,,,0xE0
"I2C","data",7.45378416,2.224e-05,true,,,0x01
"I2C","data",7.45380992,2.224e-05,true,,,0x2C
"I2C","data",7.45383552,2.224e-05,true,,,0x35
"I2C","data",7.45386144,2.224e-05,true,,,0xD0
"I2C","data",7.45388704,2.224e-05,true,,,0xAB
"I2C","data",7.45391264,2.224e-05,true,,,0x43
"I2C","data",7.4539384,2.224e-05,true,,,0x40
"I2C","data",7.453964,2.224e-05,true,,,0x33
"I2C","data",7.45398992,2.224e-05,true,,,0x13
"I2C","data",7.45401552,2.224e-05,true,,,0x60
"I2C","data",7.45404112,2.224e-05,true,,,0x07
"I2C","data",7.45406688,2.24e-05,true,,,0x23
"I2C","data",7.45409248,2.24e-05,true,,,0x72
"I2C","data",7.4541184,2.224e-05,true,,,0x46
"I2C","data",7.454144,2.224e-05,true,,,0xDB
"I2C","data",7.4541696,2.224e-05,true,,,0x01
"I2C","data",7.45419552,2.224e-05,true,,,0xD2
"I2C","data",7.45422112,2.224e-05,true,,,0x18
"I2C","data",7.45424688,2.224e-05,true,,,0x45
"I2C","data",7.45427248,2.224e-05,true,,,0x68
"I2C","data",7.45429808,2.224e-05,true,,,0x03
"I2C","data",7.454324,2.224e-05,true,,,0x68
"I2C","data",7.4543496,2.224e-05,true,,,0x80
"I2C","data",7.45437536,2.224e-05,true,,,0x68
"I2C","data",7.45440096,2.224e-05,true,,,0x15
"I2C","data",7.45443216,2.224e-05,true,,,0x61
"I2C","data",7.45445776,2.224e-05,true,,,0xD3
"I2C","data",7.45448352,2.224e-05,true,,,0x60
"I2C","data",7.4545096,2.24e-05,true,,,0x50
"I2C","data",7.4545352,2.24e-05,true,,,0x61
"I2C","data",7.4545608,2.24e-05,true,,,0xF8
"I2C","data",7.45458672,2.224e-05,true,,,0x6B
"I2C","data",7.45461232,2.224e-05,true,,,0xB0
"I2C","data",7.45463808,2.24e-05,true,,,0x4A
"I2C","data",7.45466368,2.24e-05,true,,,0xC0
"I2C","data",7.45468928,2.24e-05,true,,,0x00
"I2C","data",7.4547152,2.224e-05,true,,,0x85
"I2C","data",7.4547408,2.224e-05,true,,,0x0F
"I2C","data",7.45476672,2.224e-05,true,,,0x97
"I2C","data",7.45479232,2.224e-05,true,,,0x20
"I2C","data",7.45481792,2.224e-05,true,,,0xC0
"I2C","data",7.45484368,2.224e-05,true,,,0x00
"I2C","data",7.45486928,2.224e-05,true,,,0xE3
"I2C","data",7.4548952,2.224e-05,true,,,0x27
"I2C","data",7.4549208,2.224e-05,true,,,0x70
"I2C","data",7.4549464,2.224e-05,true,,,0x43
"I2C","data",7.45497216,2.24e-05,true,,,0xBF
"I2C","data",7.45499776,2.24e-05,true,,,0x00
"I2C","data",7.45502368,2.224e-05,true,,,0x82
"I2C","data",7.45504928,2.224e-05,true,,,0x18
"I2C","data",7.45507488,2.224e-05,true,,,0xD0
"I2C","data",7.45510064,2.24e-05,true,,,0x19
"I2C","data",7.45512624,2.24e-05,true,,,0x03
"I2C","data",7.45515216,2.224e-05,true,,,0x22
"I2C","data",7.45517776,2.224e-05,true,,,0x52
"I2C","data",7.45520336,2.224e-05,true,,,0x05
"I2C","data",7.45522928,2.224e-05,true,,,0x01
"I2C","data",7.45525488,2.224e-05,true,,,0x2D
"I2C","data",7.45528064,2.224e-05,true,,,0x1C
"I2C","data",7.45530624,2.224e-05,true,,,0xD0
"I2C","data",7.45533184,2.224e-05,true,,,0x93
"I2C","data",7.45535776,2.224e-05,true,,,0x43
"I2C","data",7.45538336,2.224e-05,true,,,0x01
"I2C","data",7.45540912,2.24e-05,true,,,0x22
"I2C","data",7.45543472,2.24e-05,true,,,0x92
"I2C","data",7.45546064,2.224e-05,true,,,0x05
"I2C","data",7.45548624,2.224e-05,true,,,0x9A
"I2C","data",7.455512,2.24e-05,true,,,0x18
"I2C","data",7.45553824,2.224e-05,true,,,0x02
"I2C","data",7.45556384,2.224e-05,true,,,0x60
"I2C","data",7.45558944,2.224e-05,true,,,0x03
"I2C","data",7.4556152,2.224e-05,true,,,0x2C
"I2C","data",7.4556408,2.224e-05,true,,,0x07
"I2C","data",7.45566672,2.224e-05,true,,,0xD9
"I2C","data",7.45569232,2.224e-05,true,,,0x73
"I2C","data",7.45571792,2.224e-05,true,,,0x23
"I2C","data",7.45574368,2.24e-05,true,,,0xA2
"I2C","data",7.45576928,2.24e-05,true,,,0x00
"I2C","data",7.4557952,2.224e-05,true,,,0x70
"I2C","data",7.4558208,2.224e-05,true,,,0x46
"I2C","data",7.4558464,2.224e-05,true,,,0xDB
"I2C","data",7.45587216,2.24e-05,true,,,0x00
"I2C","data",7.45589776,2.24e-05,true,,,0x0C
"I2C","data",7.45592368,2.224e-05,true,,,0x3A
"I2C","data",7.45594928,2.224e-05,true,,,0xC0
"I2C","data",7.45597488,2.224e-05,true,,,0x18
"I2C","data",7.4560008,2.224e-05,true,,,0x00
"I2C","data",7.4560264,2.224e-05,true,,,0xF0
"I2C","data",7.45605216,2.224e-05,true,,,0xFD
"I2C","data",7.45607776,2.224e-05,true,,,0xFF
"I2C","data",7.45610336,2.224e-05,true,,,0x64
"I2C","data",7.45612928,2.224e-05,true,,,0x1C
"I2C","data",7.45615488,2.224e-05,true,,,0xA4
"I2C","data",7.45618064,2.24e-05,true,,,0x46
"I2C","data",7.45620624,2.24e-05,true,,,0x00
"I2C","data",7.45623184,2.24e-05,true,,,0x20
"I2C","data",7.45625776,2.224e-05,true,,,0x00
"I2C","data",7.45628336,2.224e-05,true,,,0x90
"I2C","data",7.45630912,2.24e-05,true,,,0x63
"I2C","data",7.45633472,2.24e-05,true,,,0x46
"I2C","data",7.45636032,2.24e-05,true,,,0x0F
"I2C","data",7.45638624,2.224e-05,true,,,0x22
"I2C","data",7.45641184,2.224e-05,true,,,0x01
"I2C","data",7.45643792,2.224e-05,true,,,0x21
"I2C","data",7.45646352,2.224e-05,true,,,0x30
"I2C","data",7.45648912,2.224e-05,true,,,0x46
"I2C","data",7.45651504,2.224e-05,true,,,0x01
"I2C","data",7.45654064,2.224e-05,true,,,0xF0
"I2C","data",7.4565664,2.224e-05,true,,,0x2F
"I2C","data",7.456592,2.224e-05,true,,,0xF8
"I2C","data",7.4566176,2.224e-05,true,,,0xF8
"I2C","data",7.45664352,2.224e-05,true,,,0xBD
"I2C","data",7.45666912,2.224e-05,true,,,0x2B
"I2C","data",7.45669488,2.24e-05,true,,,0x43
"I2C","data",7.45672048,2.24e-05,true,,,0x13
"I2C","data",7.45674608,2.24e-05,true,,,0x60
"I2C","data",7.456772,2.224e-05,true,,,0xF3
"I2C","data",7.4567976,2.224e-05,true,,,0xE7
"I2C","data",7.45682352,2.224e-05,true,,,0x07
"I2C","data",7.45684912,2.224e-05,true,,,0x21
"I2C","data",7.45687472,2.224e-05,true,,,0xC9
"I2C","data",7.45690048,2.224e-05,true,,,0x05
"I2C","data",7.45692608,2.224e-05,true,,,0x8B
"I2C","data",7.456952,2.224e-05,true,,,0x43
"I2C","data",7.4569776,2.224e-05,true,,,0x93
"I2C","data",7.4570032,2.224e-05,true,,,0x43
"I2C","data",7.45702896,2.224e-05,true,,,0x99
"I2C","data",7.45705456,2.224e-05,true,,,0x00
"I2C","data",7.45708048,2.224e-05,true,,,0x49
"I2C","data",7.45710608,2.224e-05,true,,,0x0F
"I2C","data",7.45713168,2.224e-05,true,,,0x03
"I2C","data",7.45715744,2.24e-05,true,,,0x60
"I2C","data",7.45718304,2.24e-05,true,,,0x03
"I2C","data",7.45720896,2.224e-05,true,,,0x29
"I2C","data",7.45723456,2.224e-05,true,,,0x03
"I2C","data",7.45726016,2.224e-05,true,,,0xD0
"I2C","data",7.45728608,2.224e-05,true,,,0x04
"I2C","data",7.45731168,2.224e-05,true,,,0x29
"I2C","data",7.45733744,2.224e-05,true,,,0x01
"I2C","data",7.45736304,2.224e-05,true,,,0xD0
"I2C","data",7.45738864,2.224e-05,true,,,0x06
"I2C","data",7.45741456,2.224e-05,true,,,0x29
"I2C","data",7.45744032,2.224e-05,true,,,0x03
"I2C","data",7.45746624,2.224e-05,true,,,0xD3
"I2C","data",7.45749184,2.224e-05,true,,,0x07
"I2C","data",7.45751744,2.224e-05,true,,,0x21
"I2C","data",7.4575432,2.24e-05,true,,,0xC9
"I2C","data",7.4575688,2.24e-05,true,,,0x06
"I2C","data",7.45759472,2.224e-05,true,,,0x8B
"I2C","data",7.45762032,2.224e-05,true,,,0x43
"I2C","data",7.45764592,2.224e-05,true,,,0x03
"I2C","data",7.45767184,2.224e-05,true,,,0x60
"I2C","data",7.45769744,2.224e-05,true,,,0x98
"I2C","data",7.4577232,2.224e-05,true,,,0x00
"I2C","data",7.4577488,2.224e-05,true,,,0x40
"I2C","data",7.4577744,2.224e-05,true,,,0x0F
"I2C","data",7.45780032,2.224e-05,true,,,0x05
"I2C","data",7.45782592,2.224e-05,true,,,0x28
"I2C","data",7.45785168,2.224e-05,true,,,0xDC
"I2C","data",7.45787728,2.224e-05,true,,,0xD0
"I2C","data",7.45790288,2.224e-05,true,,,0x03
"I2C","data",7.4579288,2.224e-05,true,,,0x2C
"I2C","data",7.4579544,2.224e-05,true,,,0xDA
"I2C","data",7.45798016,2.24e-05,true,,,0xD9
"I2C","data",7.45800576,2.24e-05,true,,,0x03
"I2C","data",7.45803136,2.24e-05,true,,,0x24
"I2C","data",7.45805728,2.224e-05,true,,,0xD8
"I2C","data",7.45808288,2.224e-05,true,,,0xE7
"I2C","data",7.45810864,2.24e-05,true,,,0xF1
"I2C","data",7.45813424,2.24e-05,true,,,0xB5
"I2C","data",7.45816,2.224e-05,true,,,0x82
"I2C","data",7.45818576,2.224e-05,true,,,0xB0
"I2C","data",7.45821136,2.224e-05,true,,,0x97
"I2C","data",7.45823728,2.224e-05,true,,,0x21
"I2C","data",7.45826288,2.224e-05,true,,,0x02
"I2C","data",7.45828848,2.224e-05,true,,,0x98
"I2C","data",7.45831424,2.224e-05,true,,,0xC9
"I2C","data",7.45833984,2.224e-05,true,,,0x00
"I2C","data",7.45836576,2.224e-05,true,,,0x48
"I2C","data",7.45839136,2.224e-05,true,,,0x43
"I2C","data",7.45841696,2.224e-05,true,,,0x8B
"I2C","data",7.45844256,2.224e-05,true,,,0x49
"I2C","data",7.45846832,2.24e-05,true,,,0xC5
"I2C","data",7.4584944,2.24e-05,true,,,0x22
"I2C","data",7.45852,2.24e-05,true,,,0x40
"I2C","data",7.4585456,2.24e-05,true,,,0x18
"I2C","data",7.45857152,2.224e-05,true,,,0x71
"I2C","data",7.45859712,2.224e-05,true,,,0x21
"I2C","data",7.45862304,2.224e-05,true,,,0xC9
"I2C","data",7.45864864,2.224e-05,true,,,0x00
"I2C","data",7.45867424,2.224e-05,true,,,0x46
"I2C","data",7.4587,2.224e-05,true,,,0x18
"I2C","data",7.4587256,2.224e-05,true,,,0x01
"I2C","data",7.45875152,2.224e-05,true,,,0x90
"I2C","data",7.45877712,2.224e-05,true,,,0x02
"I2C","data",7.45880272,2.224e-05,true,,,0x98
"I2C","data",7.45882848,2.24e-05,true,,,0xD2
"I2C","data",7.45885408,2.24e-05,true,,,0x00
"I2C","data",7.45888,2.224e-05,true,,,0x50
"I2C","data",7.4589056,2.224e-05,true,,,0x43
"I2C","data",7.4589312,2.224e-05,true,,,0x85
"I2C","data",7.45895696,2.24e-05,true,,,0x4A
"I2C","data",7.45898256,2.24e-05,true,,,0x01
"I2C","data",7.45900848,2.224e-05,true,,,0x24
"I2C","data",7.45903408,2.224e-05,true,,,0x82
"I2C","data",7.45905968,2.224e-05,true,,,0x18
"I2C","data",7.4590856,2.224e-05,true,,,0x00
"I2C","data",7.4591112,2.224e-05,true,,,0x92
"I2C","data",7.45913696,2.224e-05,true,,,0xFF
"I2C","data",7.45916256,2.224e-05,true,,,0x32
"I2C","data",7.45918816,2.224e-05,true,,,0xC1
"I2C","data",7.45921408,2.224e-05,true,,,0x32
"I2C","data",7.45923968,2.224e-05,true,,,0x50
"I2C","data",7.45926544,2.24e-05,true,,,0x7D
